CustomerID,FirstName,LastName,Email,Phone,Address,City,State,Country,Gender,Age,JoinDate,LastPurchaseDate,TotalSpent,LoyaltyPoints,PurchaseFrequency,CustomerSegment,PreferredPaymentMethod,MaritalStatus,Education,Occupation,Hobbies,AccountCreationDate,AccountStatus,LastUpdated,ReferrerID,PromotionalEmails,FeedbackRating
Cust_82,Allen,Hancock,lance.garner@None,612-262-7785,Unit 3343 Box 2753 DPO AA 45789,Frazierbury,New Mexico,Kazakhstan,Female,48.0,2024-01-01,2024-02-07,5626.0,250,1,Bronze,PayPal,Others,Others,NA,Reading,2024-04-23,Pending,19-03-2024,Referred by None,TRUE,1.2
Cust_83,Samuel,Case,doris.carrillo@yahoo.com,746-710-1556,"5760 Ruiz Heights Reeveshaven, SC 23673",Angelaborough,Florida,Portugal,Female,44.0,2024-08-30,2024-01-02,1599.84,5,6,Gold,Cash,Single,Bachelor,Teacher,Reading,2024-07-20,Pending,17-07-2024,Cust_2149,FALSE,2.5
Cust_84,Charlotte,Rodriguez,jeremy.wood@yahoo.com,603-289-1986,"119 Martin Gardens Anthonyberg, AK 37284",West Jamestown,Arkansas,Morocco,Others,48.0,2024-01-01,2024-06-27,4046.38,250,6,Bronze,Debit Card,Divorced,Master,Other,Traveling,2024-05-14,Pending,06-10-2024,Cust_648,FALSE,2.9
Cust_85,Gail,Jones,kenneth.hernandez@yahoo.com,619656-5405,"727 King Isle South Eric, KS 10544",Millertown,Maine,Spain,Female,46.0,2024-04-04,2024-01-02,7546.21,318,6,Platinum,Cash,Single,High School,Other,Music,2024-01-01,Inactive,14-06-2024,Cust_434,TRUE,2.9
Cust_86,Luke,Whitney,james.gross@yahoo.com,001-722-638-5333,"088 Lara Hollow Bethanystad, OK 77344",West Melissaport,Idaho,Honduras,Others,44.0,2024-03-13,2024-01-02,353.84,277,6,Platinum,PayPal,Divorced,Others,NA,Sports,2024-01-01,Pending,23-04-2024,Cust_5298,FALSE,2.7
Cust_87,Diane,Roberts,vincent.clark@outlook.com,6052068818,Unit 1372 Box 8682 DPO AE 57489,Jensenfort,New Jersey,Ecuador,Others,39.0,2024-01-01,2024-01-02,973.05,250,5,Gold,Debit Card,Divorced,Others,Doctor,Traveling,2024-09-19,Inactive,13-10-2024,Referred by None,FALSE,2.9
Cust_88,Karen,Torres,danielle.fernandez@yahoo.com,415-405-6583,"5162 Brittany Square Geraldfort, AS 08681",South Marcusburgh,Delaware,Samoa,Female,41.0,2024-01-01,2024-01-02,6847.81,250,3,Silver,Credit Card,Married,Others,Doctor,Music,2024-08-30,Pending,31-05-2024,Referred by None,FALSE,1.1
Cust_89,Alexander,Gibbs,stacey.cannon@None,309-930-2021,"496 Derek Freeway Suite 886 New Erikaview, TX 09631",Pierceland,Montana,Micronesia,Male,44.0,2024-01-01,2024-01-02,8113.48,250,6,Silver,Cash,Divorced,Master,NA,Music,2024-01-01,Active,30-08-2024,Referred by None,TRUE,2.2
Cust_90,Anthony,Miller,robert.brown@outlook.com,822-908-6058,"37880 Baker Neck Apt. 267 Villegasshire, KS 15191",Cindyburgh,California,Fiji,Others,44.0,2024-01-01,2024-05-14,5772.07,250,10,Bronze,Cash,Others,High School,Teacher,Reading,2024-01-01,Inactive,15-07-2024,Referred by None,TRUE,2.9
Cust_91,Elizabeth,Morales,megan.owens@outlook.com,7705973379,"518 Renee Avenue Calebbury, MI 03592",New Linda,Tennessee,Belize,Female,44.0,2024-10-14,2024-01-02,8145.35,64,1,Gold,Debit Card,Married,Others,Engineer,Others,2024-01-01,Pending,04-09-2024,Cust_8573,FALSE,2.3
Cust_92,Kristina,Fox,roy.jackson@gmail.com,705-511-1967,"483 Harvey Stravenue Gavinside, IA 65629",Port Kellymouth,Colorado,Lesotho,Female,46.0,2024-04-04,2024-06-06,1590.71,250,6,Silver,Cash,Single,Others,Other,Sports,2024-01-01,Inactive,11-10-2024,Cust_2364,FALSE,2.3
Cust_93,Joseph,Smith,lindsay.brown@yahoo.com,885-855-2987,"90230 Robbins Mountain Norrismouth, NM 57718",Terryfurt,Louisiana,Spain,Male,18.0,2024-01-01,2024-07-14,759.19,279,9,Gold,PayPal,Others,Master,Doctor,Reading,2024-01-01,Inactive,21-03-2024,Cust_13,FALSE,4.9
Cust_94,Stephanie,Clark,david.day@outlook.com,001-243-704-7443,"88025 Teresa Pine Suite 354 New Joe, GU 29291",Port Michaelview,Ohio,Nauru,Female,40.0,2024-07-18,2024-01-31,9397.22,250,9,Platinum,Credit Card,Others,High School,Teacher,Sports,2024-01-01,Inactive,26-02-2024,Cust_3169,TRUE,2.7
Cust_95,Phillip,Turner,brittany.wilson@yahoo.com,304-983-7993,"14940 Michael Drive Suite 992 Lake Timothystad, AZ 50037",South Catherinefurt,California,Tokelau,Male,33.0,2024-01-01,2024-06-20,8137.41,250,6,Platinum,Cash,Single,Master,Other,Reading,2024-01-01,Pending,10-04-2024,Referred by None,TRUE,2.9
Cust_96,Susan,Ayers,jason.turner@gmail.com,761-353-6375,"84439 Hunt Green Apt. 984 Faulknerport, IL 06347",East Robintown,Louisiana,Cayman Islands,Others,44.0,2024-01-01,2024-01-02,4879.02,320,6,Gold,Credit Card,Divorced,Master,Engineer,Others,2024-01-01,Pending,16-04-2024,Referred by None,TRUE,2.9
Cust_97,Mark,Henderson,jose.patterson@gmail.com,293-316-6070,"32064 Gomez View Suite 303 New Alexachester, VI 70997",South Terri,Georgia,Sao Tome and Principe,Others,57.0,2024-10-04,2024-01-02,3004.89,421,6,Gold,Credit Card,Married,Master,NA,Music,2024-01-01,Pending,21-03-2024,Cust_8615,TRUE,2.9
Cust_98,Ashley,Johnson,dustin.phillips@None,8668831626,"113 West Via Suite 275 Loriborough, ME 79514",East Amy,Rhode Island,Mexico,Male,44.0,2024-01-01,2024-01-02,2869.87,250,1,Others,Debit Card,Divorced,Others,Engineer,Others,2024-01-01,Active,15-06-2024,Referred by None,FALSE,1.1
Cust_99,Timothy,Rose,kristin.potts@yahoo.com,001-222-896-2156,"9888 Kristen Well Apt. 211 Davisville, PA 91355",East Laurenberg,Virginia,Slovakia (Slovak Republic),Female,44.0,2024-09-16,2024-01-02,4519.68,279,7,Bronze,Debit Card,Divorced,Others,Teacher,Reading,2024-09-28,Inactive,05-05-2024,Cust_5561,TRUE,4
Cust_100,Samantha,Stephenson,franklin.hamilton@None,879-661-6805,"5795 Romero Throughway Suite 818 Rodriguezmouth, MI 89691",Bensonmouth,Hawaii,Egypt,Female,44.0,2024-07-18,2024-01-02,3865.53,19,9,Others,PayPal,Married,High School,Engineer,Traveling,2024-01-01,Pending,16-01-2024,Referred by None,FALSE,1.2
Cust_101,Joseph,Lawson,christopher.atkins@outlook.com,540-833-8851,"3065 Dixon Causeway Apt. 618 Port Rebecca, UT 68500",Port Jacob,Montana,Mayotte,Male,44.0,2024-01-01,2024-01-02,7780.39,250,6,Gold,PayPal,Divorced,Master,Doctor,Others,2024-09-12,Pending,05-08-2024,Referred by None,FALSE,2.9
Cust_102,Eileen,Blankenship,albert.foster@None,261-515-6635,"7867 Mcintosh Island East Michele, KY 17628",Martinezfort,Arizona,Central African Republic,Others,44.0,2024-01-01,2024-01-02,4182.92,192,6,Bronze,Credit Card,Single,Master,Engineer,Sports,2024-06-24,Inactive,19-02-2024,Referred by None,TRUE,4.2
Cust_103,Michael,Miller,susan.walters@yahoo.com,671981-0834,"99365 Robert Square North Brenda, VA 20406",Johnstonstad,Utah,United Kingdom,Male,33.0,2024-01-01,2024-03-05,6903.08,250,6,Silver,Cash,Divorced,Bachelor,Teacher,Others,2024-01-01,Active,29-07-2024,Cust_778,FALSE,2.9
Cust_104,Ronald,Garrett,erica.fernandez@outlook.com,001-594-222-4317,"382 Miles Groves Apt. 129 Hunterburgh, PR 36737",New Morganview,North Dakota,Panama,Others,28.0,2024-07-01,2024-01-02,9576.05,250,10,Gold,Credit Card,Single,Master,NA,Music,2024-04-09,Active,15-03-2024,Cust_3352,FALSE,2.9
Cust_105,Matthew,Hansen,april.murphy@gmail.com,708-578-8245,"4274 Hardy Glen New Maurice, NE 13327",New Russell,South Carolina,Croatia,Male,44.0,2024-01-01,2024-01-12,4058.48,250,6,Gold,PayPal,Divorced,Others,Engineer,Others,2024-01-01,Pending,09-06-2024,Referred by None,FALSE,2.3
Cust_106,Natalie,Simon,brittney.cain@outlook.com,001-944-715-0376,"9097 Dawn Drive Suite 347 Jenkinstown, VI 65026",North Heatherport,New Hampshire,Fiji,Others,68.0,2024-01-01,2024-01-02,9433.62,250,6,Platinum,Credit Card,Single,Bachelor,NA,Music,2024-01-01,Pending,18-04-2024,Referred by None,FALSE,4.6
Cust_107,David,Miller,anthony.anderson@None,537-254-6453,"8633 Allen Keys Suite 586 Simonshire, UT 35199",Thomasville,Wyoming,Sierra Leone,Female,56.0,2024-01-01,2024-10-07,4036.75,250,6,Silver,Credit Card,Married,Bachelor,Teacher,Reading,2024-06-12,Active,04-05-2024,Cust_3730,TRUE,2.5
Cust_108,Bianca,Ramirez,derrick.jackson@gmail.com,001-588-375-6205,"097 Clinton Streets Lake Natalie, OR 67267",Oliviashire,Tennessee,Yemen,Female,44.0,2024-06-23,2024-01-02,9922.73,4,2,Gold,Credit Card,Divorced,Master,Teacher,Sports,2024-09-20,Active,28-07-2024,Cust_5528,FALSE,2.9
Cust_109,Meghan,Reed,thomas.estrada@yahoo.com,683496-8617,"56834 Montgomery Streets Apt. 528 South John, PR 57838",West Dianaville,Louisiana,Sao Tome and Principe,Others,44.0,2024-07-23,2024-01-02,8538.34,335,6,Bronze,Cash,Married,Master,Other,Music,2024-01-01,Active,04-10-2024,Cust_1288,TRUE,2.9
Cust_110,Nicole,Alvarez,dennis.barajas@yahoo.com,502-441-4456,"919 Bishop Trafficway East Jenniferberg, AZ 00992",Glennfurt,Alabama,Cayman Islands,Others,66.0,2024-08-23,2024-01-02,7084.0,250,3,Platinum,Credit Card,Married,Master,Other,Traveling,2024-09-30,Pending,29-04-2024,Cust_9719,FALSE,3.2
Cust_111,Chase,Sanders,rebecca.wagner@yahoo.com,354702-5002,USCGC Higgins FPO AP 88722,Williamshire,Washington,Greenland,Others,44.0,2024-09-27,2024-08-30,4112.36,8,6,Gold,Cash,Married,Others,Engineer,Sports,2024-06-25,Inactive,05-10-2024,Cust_4243,FALSE,2.9
Cust_112,Marcus,Mason,joseph.johnson@None,001-600-333-4802,USCGC Martinez FPO AP 80969,Atkinstown,New York,Saint Martin,Female,61.0,2024-01-01,2024-01-02,5406.53,250,6,Silver,Credit Card,Others,High School,Other,Reading,2024-01-01,Pending,15-10-2024,Referred by None,FALSE,3.8
Cust_113,Emily,Hunt,andrew.gomez@outlook.com,635488-8239,"631 Angela Summit East Mariamouth, WY 61694",Lambertstad,Oregon,Panama,Male,48.0,2024-01-01,2024-10-02,4558.49,250,6,Gold,Credit Card,Married,Others,NA,Reading,2024-03-29,Pending,02-09-2024,Referred by None,TRUE,4.5
Cust_114,Ivan,Sullivan,barry.gardner@outlook.com,3704596335,"PSC 0204, Box 2967 APO AP 94198",Meredithburgh,Maryland,Guyana,Others,64.0,2024-01-01,2024-08-27,7856.96,113,9,Silver,Credit Card,Others,Others,Other,Sports,2024-03-02,Active,05-04-2024,Cust_1305,TRUE,2.9
Cust_115,Monica,Lopez,lisa.montgomery@yahoo.com,953-473-2150,"809 Moss Shoal Apt. 582 Aguilarhaven, VI 67924",Nicolemouth,South Dakota,Heard Island and McDonald Islands,Female,44.0,2024-01-01,2024-01-02,8972.82,278,6,Gold,Debit Card,Single,High School,Doctor,Traveling,2024-01-01,Pending,14-06-2024,Referred by None,FALSE,1.5
Cust_116,Carla,Walsh,jeremy.sanders@gmail.com,3467591444,"374 Obrien Green Lake Barbara, AS 24693",Dickersonmouth,Indiana,Mayotte,Male,52.0,2024-02-21,2024-04-12,8815.31,328,6,Bronze,PayPal,Married,Bachelor,Teacher,Sports,2024-01-31,Pending,18-02-2024,Cust_9714,TRUE,2.9
Cust_117,Christina,Moran,sarah.graham@yahoo.com,601626-6463,"359 Rollins Crest Meadowsside, ME 35504",Kimberlyhaven,New York,Estonia,Female,47.0,2024-09-10,2024-01-02,1182.03,106,6,Gold,Credit Card,Single,High School,NA,Reading,2024-02-16,Pending,31-05-2024,Referred by None,TRUE,3.1
Cust_118,Crystal,Grimes,andrew.rocha@gmail.com,4033370304,"14689 Joel Stream Suite 351 Portermouth, UT 52102",Patriciaborough,Texas,Azerbaijan,Female,44.0,2024-07-16,2024-01-02,8546.81,242,6,Gold,Debit Card,Single,High School,NA,Traveling,2024-01-01,Pending,03-04-2024,Referred by None,TRUE,1
Cust_119,Sean,Mueller,chad.henry@None,951-232-7200,"4690 Norton Turnpike Apt. 605 West Thomasside, NJ 73483",North Williamport,Oregon,North Macedonia,Others,19.0,2024-07-01,2024-01-02,916.13,348,7,Platinum,Cash,Divorced,Master,Other,Traveling,2024-08-04,Inactive,19-02-2024,Cust_8079,TRUE,2.9
Cust_120,Annette,Gonzalez,james.taylor@yahoo.com,999703-7729,"525 Cunningham Corners North Lauren, NY 62149",New Christine,Wisconsin,Haiti,Others,19.0,2024-06-04,2024-01-02,7520.07,417,6,Silver,Debit Card,Others,Others,NA,Sports,2024-01-01,Pending,15-06-2024,Referred by None,FALSE,1.5
Cust_121,Edward,Buckley,jason.rodriguez@outlook.com,540-255-8921,"16514 Bruce Greens Suite 652 South Pamela, SD 27243",Andreamouth,Georgia,New Zealand,Others,21.0,2024-06-14,2024-01-02,1640.56,448,9,Silver,Credit Card,Others,Master,Engineer,Others,2024-02-05,Pending,30-07-2024,Referred by None,FALSE,2.9
Cust_122,Shelby,Smith,terri.richardson@yahoo.com,807239-4136,"714 Davis Ville Lake Crystal, NC 12797",Christianfurt,Alaska,Panama,Female,44.0,2024-01-01,2024-02-06,8644.3,21,6,Gold,PayPal,Married,Bachelor,Doctor,Music,2024-01-18,Pending,21-09-2024,Cust_9422,TRUE,2.9
Cust_123,Joseph,Calderon,sarah.young@gmail.com,489-385-7991,"98081 Vasquez Avenue Myersbury, VI 57565",Thompsonshire,South Carolina,San Marino,Others,56.0,2024-06-24,2024-08-30,7571.72,250,2,Bronze,PayPal,Single,Master,NA,Music,2024-04-27,Pending,22-07-2024,Cust_6537,TRUE,2.9
Cust_124,Travis,Mcpherson,mercedes.pope@yahoo.com,371916-9711,"7448 Ellis Summit Suite 329 Kimberlystad, IN 19194",Annashire,Kentucky,Gabon,Female,44.0,2024-01-01,2024-04-19,3570.38,357,11,Bronze,Debit Card,Divorced,Bachelor,Other,Sports,2024-01-01,Pending,20-04-2024,Cust_4277,FALSE,4.8
Cust_125,Calvin,Salazar,stephanie.scott@outlook.com,2489014643,"PSC 1694, Box 4841 APO AE 42516",East Lorimouth,Wisconsin,Nauru,Female,44.0,2024-01-01,2024-01-02,2499.36,250,6,Gold,Debit Card,Others,Master,Other,Traveling,2024-01-01,Inactive,04-10-2024,Referred by None,FALSE,4.8
Cust_126,Pamela,Nolan,jacob.chapman@None,236-790-1848,"249 Charles Course Christopherstad, PW 19036",Ryanport,Colorado,Syrian Arab Republic,Female,44.0,2024-01-01,2024-09-14,7097.68,382,1,Gold,PayPal,Divorced,Others,Other,Reading,2024-01-01,Active,06-09-2024,Referred by None,TRUE,5
Cust_127,Zachary,Contreras,dean.marshall@gmail.com,001-929-999-4664,"9530 William Forest Apt. 377 South Stevenshire, WI 50000",East Anthony,North Dakota,Paraguay,Female,66.0,2024-05-03,2024-01-02,265.08,101,3,Bronze,PayPal,Divorced,Master,Teacher,Music,2024-01-01,Active,06-06-2024,Referred by None,FALSE,2.9
Cust_128,Brian,Brooks,michael.donaldson@gmail.com,723-328-9543,"515 Bell Gardens Apt. 307 East Russellborough, WV 95963",North Stephen,Idaho,Belize,Male,44.0,2024-01-01,2024-01-02,9642.66,231,5,Silver,PayPal,Married,Others,Teacher,Reading,2024-01-01,Pending,27-09-2024,Referred by None,FALSE,1.1
Cust_129,Bryan,Pacheco,tyler.thornton@outlook.com,964-755-6148,"56739 Cardenas Viaduct Suite 805 Donaldchester, CO 05465",South Justintown,Louisiana,Martinique,Others,35.0,2024-04-09,2024-01-02,7198.41,250,8,Others,Debit Card,Divorced,Others,NA,Traveling,2024-08-16,Inactive,03-02-2024,Cust_9047,TRUE,2.9
Cust_130,Jessica,Jones,wayne.saunders@gmail.com,382-690-9143,"7100 Sherman Roads Ryanburgh, WA 40175",Michellestad,New Hampshire,Slovenia,Female,62.0,2024-01-01,2024-01-02,261.84,250,12,Platinum,Credit Card,Divorced,Bachelor,Teacher,Sports,2024-05-25,Pending,30-09-2024,Cust_76,TRUE,3.4
Cust_131,Vincent,Le,michael.ward@None,537-259-2762,"05042 Jackson Centers Suite 951 Barbaraton, AL 12446",Hermanland,Indiana,Ireland,Male,20.0,2024-01-01,2024-08-24,6731.89,207,6,Others,Credit Card,Divorced,Master,Other,Traveling,2024-03-03,Pending,26-02-2024,Referred by None,FALSE,2.9
Cust_132,Francisco,Taylor,caleb.osborne@outlook.com,392-314-1952,"077 Christopher River Gonzalezborough, OR 32432",New Jean,Kentucky,Barbados,Male,44.0,2024-01-01,2024-03-31,2814.41,485,1,Silver,Cash,Divorced,Others,NA,Others,2024-01-01,Inactive,13-04-2024,Referred by None,TRUE,1.7
Cust_133,Jonathan,Watkins,tracie.dunn@yahoo.com,876-529-6590,"5850 Jones Hollow Apt. 256 South Philip, MA 57558",New Nicholas,Missouri,Tanzania,Male,44.0,2024-01-01,2024-01-29,7663.98,68,2,Bronze,Cash,Single,Others,NA,Sports,2024-09-18,Pending,01-03-2024,Referred by None,FALSE,2.9
Cust_134,Alicia,Norris,nicole.hawkins@yahoo.com,4999706369,"55922 David Pass Apt. 732 Port Ericaberg, MI 24791",South Jennifer,Maryland,Sierra Leone,Male,65.0,2024-08-27,2024-07-19,5988.31,250,12,Platinum,Debit Card,Married,Master,Other,Traveling,2024-07-28,Inactive,02-07-2024,Cust_8960,TRUE,2.9
Cust_135,Thomas,Pierce,john.bradley@outlook.com,628-452-0639,"0271 Miller Circle Lake Michaelhaven, NM 48705",Port Jacobview,New York,Senegal,Male,39.0,2024-10-12,2024-01-02,7445.11,326,6,Others,Cash,Single,Others,Other,Traveling,2024-01-01,Pending,28-01-2024,Cust_7247,TRUE,2
Cust_136,Julian,Estrada,james.scott@None,477606-1488,"31273 Patrick Shoal Caitlinmouth, PA 67076",Lake Leetown,New Hampshire,Netherlands,Others,48.0,2024-03-06,2024-03-14,867.56,250,6,Silver,Debit Card,Others,Others,Other,Reading,2024-01-01,Pending,24-02-2024,Cust_508,TRUE,3.9
Cust_137,Taylor,Mcfarland,james.ortiz@outlook.com,397723-3524,"533 Brennan Crescent Suite 964 Cruzfort, DC 17363",Katherineshire,Georgia,Iraq,Male,44.0,2024-01-01,2024-03-23,7282.47,250,6,Bronze,Debit Card,Divorced,Bachelor,Other,Reading,2024-01-01,Inactive,23-04-2024,Cust_6127,FALSE,4.6
Cust_138,Thomas,Robinson,jennifer.holden@None,824-525-3588,"0838 Johnny Key Suite 031 Martinville, TX 30824",Brooksside,Michigan,Cook Islands,Others,36.0,2024-01-01,2024-06-02,8798.11,250,6,Bronze,Cash,Married,Others,Teacher,Others,2024-09-10,Inactive,17-05-2024,Cust_2299,TRUE,2.9
Cust_139,Jesse,Hunter,james.barton@gmail.com,001-925-819-8253,"97934 Stewart Road South Amanda, GA 09093",Griffinfort,Colorado,Latvia,Others,44.0,2024-01-01,2024-01-27,5273.72,241,6,Gold,Cash,Others,High School,Teacher,Music,2024-01-01,Active,08-03-2024,Cust_946,FALSE,2
Cust_140,Dustin,Shepherd,austin.martin@yahoo.com,613-815-5035,"2863 Amber Mountain Derekborough, CT 21152",Justinside,New Mexico,Singapore,Others,44.0,2024-05-24,2024-07-28,4502.25,250,6,Bronze,Cash,Married,Bachelor,Engineer,Traveling,2024-01-01,Active,12-08-2024,Referred by None,TRUE,3.7
Cust_141,Jared,Brown,elizabeth.stewart@None,337670-7055,"81121 Miller Parks Suite 317 Robertmouth, MH 42648",West Stevenfort,Mississippi,Jordan,Female,44.0,2024-01-04,2024-08-01,6526.34,120,2,Others,Debit Card,Others,Others,Doctor,Traveling,2024-01-01,Inactive,15-04-2024,Cust_7486,FALSE,2.9
Cust_142,Courtney,White,brendan.smith@outlook.com,948610-2363,USNV Burke FPO AE 03161,South Kevin,South Carolina,Macao,Female,44.0,2024-05-03,2024-01-02,6619.55,433,8,Bronze,Cash,Married,High School,Teacher,Sports,2024-09-06,Active,12-09-2024,Referred by None,TRUE,3.3
Cust_143,Sarah,Brooks,luis.williams@gmail.com,995492-8375,"026 Steven Run Lake Thomasstad, MA 37924",Lake Carol,Alaska,Czech Republic,Male,44.0,2024-10-07,2024-07-21,4908.63,250,6,Silver,Debit Card,Married,High School,Teacher,Music,2024-01-01,Pending,06-06-2024,Referred by None,TRUE,2.9
Cust_144,Carol,Reed,frances.wu@None,001-526-495-5266,"690 Martin Mission Suite 808 Richardshire, MD 07526",Richardberg,Delaware,Wallis and Futuna,Female,30.0,2024-01-01,2024-03-16,7723.65,245,6,Gold,Cash,Single,Master,Other,Traveling,2024-01-01,Inactive,05-07-2024,Cust_7145,FALSE,3.6
Cust_145,Ronald,Mckinney,bradley.gordon@yahoo.com,770-880-7093,"6918 Farmer Brooks Apt. 792 Ashleyshire, CO 91006",West Laurenshire,Montana,Saint Pierre and Miquelon,Female,44.0,2024-01-01,2024-01-02,7532.13,250,6,Others,Credit Card,Divorced,Bachelor,Doctor,Music,2024-09-25,Active,18-07-2024,Referred by None,TRUE,2.9
Cust_146,Edward,Lee,david.sellers@gmail.com,570-427-5695,"485 Elizabeth Fields Tranton, CA 74168",North Penny,North Dakota,Saint Martin,Others,44.0,2024-01-01,2024-07-05,6656.44,250,6,Bronze,PayPal,Divorced,Others,Teacher,Music,2024-07-08,Pending,18-06-2024,Cust_6302,TRUE,2.9
Cust_147,Katelyn,Moreno,craig.compton@None,001-866-722-7984,"8160 Carter Mount Michaelville, WV 05779",Lake Joseph,Massachusetts,Saudi Arabia,Others,44.0,2024-01-01,2024-01-02,6651.21,250,6,Others,Credit Card,Married,High School,Teacher,Traveling,2024-01-01,Inactive,20-01-2024,Referred by None,TRUE,2.9
Cust_148,John,Snyder,amy.rodriguez@None,632830-0911,"977 Jacob Green South Jason, VI 97149",South Melissashire,Idaho,Sweden,Female,44.0,2024-01-01,2024-07-31,8276.82,250,6,Others,PayPal,Married,Bachelor,Teacher,Sports,2024-01-01,Active,23-08-2024,Referred by None,FALSE,2.9
Cust_149,Jessica,Fowler,melinda.jones@outlook.com,9078453254,"5558 Rebecca Islands Suite 265 Ramirezburgh, TN 12744",North Yvonnemouth,Montana,South Georgia and the South Sandwich Islands,Male,66.0,2024-01-01,2024-01-02,4056.82,249,6,Others,Debit Card,Others,Others,NA,Sports,2024-01-01,Inactive,05-06-2024,Cust_352,TRUE,2.9
Cust_150,Jerry,Griffin,alexander.mcdonald@yahoo.com,001-868-957-7587,"41736 Velazquez Ports Suite 573 Stevenland, CA 11640",West Tamarafort,California,Trinidad and Tobago,Male,48.0,2024-08-06,2024-01-02,1454.38,498,6,Bronze,Credit Card,Others,Master,Engineer,Music,2024-01-01,Pending,23-09-2024,Referred by None,FALSE,4.1
Cust_151,Sabrina,Ross,anthony.ochoa@None,349256-1256,"59913 Miller Green Apt. 743 Wardmouth, ID 69111",Klineton,Michigan,Estonia,Male,44.0,2024-09-19,2024-05-03,4744.09,250,12,Bronze,Debit Card,Others,High School,Teacher,Reading,2024-01-01,Inactive,31-07-2024,Cust_6297,FALSE,2.9
Cust_152,Samuel,Gonzalez,brett.gray@gmail.com,001-214-312-0020,"105 Schmitt Manors Port Matthewshire, NE 23291",Port Suzanne,Idaho,Mayotte,Male,27.0,2024-01-01,2024-09-26,838.48,307,6,Bronze,Credit Card,Single,Bachelor,Engineer,Others,2024-01-01,Active,11-09-2024,Referred by None,FALSE,2.9
Cust_153,Angelica,Lester,michelle.gonzalez@outlook.com,890-525-4553,USCGC Smith FPO AE 89954,Keymouth,New Hampshire,Australia,Female,44.0,2024-07-17,2024-01-21,8603.48,244,3,Gold,Debit Card,Single,Others,Teacher,Sports,2024-01-01,Inactive,03-01-2024,Referred by None,FALSE,2.9
Cust_154,Brian,Jarvis,sabrina.fernandez@outlook.com,001-736-818-9596,"6318 Dyer Plaza Port Joshuaside, KY 75661",Andrewsbury,New Mexico,Belarus,Female,44.0,2024-01-01,2024-01-02,3797.53,47,6,Others,Cash,Married,Master,NA,Sports,2024-10-03,Pending,04-02-2024,Referred by None,TRUE,2.9
Cust_155,Jeremy,Newman,corey.walters@gmail.com,577-821-6619,"4293 Kayla Stream Williamsonfurt, GU 86478",South Andreatown,Pennsylvania,Christmas Island,Male,66.0,2024-05-05,2024-01-02,2988.26,250,7,Bronze,Cash,Others,Bachelor,NA,Music,2024-08-07,Active,26-02-2024,Referred by None,TRUE,2.9
Cust_156,Joshua,Erickson,jeffrey.morgan@None,966-967-9984,"46501 Sherman Mall Apt. 991 Christinefort, CA 99493",Port Kayleefort,Arkansas,Rwanda,Others,35.0,2024-01-01,2024-01-02,2093.85,250,6,Bronze,Credit Card,Single,High School,Other,Others,2024-09-01,Inactive,04-05-2024,Referred by None,TRUE,2.9
Cust_157,Matthew,Hernandez,laura.mccarthy@yahoo.com,957522-7990,"8685 Laura Ford Port Janiceport, HI 96387",West Blakechester,Pennsylvania,Kiribati,Female,58.0,2024-03-20,2024-01-28,4738.91,179,6,Gold,Cash,Single,Others,Doctor,Traveling,2024-09-19,Pending,19-08-2024,Cust_1884,FALSE,2.9
